file_name,keyword_OpenAction,log_file_size,entropy_density,pdf_version,class
02eounrel.pdf,0,12.891532856900387,0.5721002917293095,1.4,0
02frrltr.pdf,0,12.432415074973783,0.5830947715867311,1.6,0
02govbnd.pdf,0,12.417046444897291,0.5854735639666434,1.4,0
02solp.pdf,0,12.814766991419692,0.5748075233503415,1.2,0
030.pdf,1,10.397665367329228,0.6816451220150639,1.4,0
031mandelson.pdf,0,11.122605094188517,0.5567531027827971,1.4,0
032.pdf,0,11.109308647719681,0.6443662662334865,1.4,0
033.pdf,1,9.605485747677493,0.6750788384745012,1.4,0
036.pdf,1,9.667638628724365,0.689094771190148,1.4,0
03herman.pdf,1,12.045545848066123,0.5940956469175959,1.6,0
041.pdf,0,12.336297954076445,0.48378058305362737,1.4,0
041211-arl-ala-reply-comments.pdf,0,11.89553127893231,0.6178565138310206,1.3,0
041211-MLA.pdf,0,12.075764623688253,0.608730673048384,1.5,0
041211-society-of-american-archivists.pdf,0,12.433347650623832,0.594750259413481,1.5,0
041411jgregg-gautereaux.pdf,0,12.704633361876093,0.5824695772019715,1.5,0
041411riaa-aaim.pdf,0,11.403088277285324,0.6422469002811526,1.3,0
041412arsc.pdf,0,11.780346154913747,0.616260694705194,1.4,0
041413future-music-coalition.pdf,0,12.113052341956951,0.6072835517113154,1.3,0
041413nab.pdf,0,10.571803985965566,0.6595967240075157,1.5,0
041413patrick-loughney.pdf,0,11.224149461060218,0.6412056744699015,1.4,0
041413sirius-xm-radio.pdf,0,10.647256552094476,0.6426111562429753,1.4,0
042301f.pdf,0,10.744515799909736,0.630208867364024,1.2,0
042302f.pdf,0,9.515543058145953,0.7055750672099068,1.2,0
042303f.pdf,0,9.767667829393593,0.6595041853552356,1.2,0
042304f.pdf,0,10.740367043985996,0.6676853432802565,1.3,0
042305f.pdf,0,10.280313102435128,0.6518067302948148,1.2,0
042306f.pdf,0,10.743954995788227,0.6354997956545798,1.2,0
042307f.pdf,0,9.650013651414085,0.6510555973868966,1.2,0
042308f.pdf,0,10.647209019059007,0.6361008021644112,1.2,0
042901f.pdf,0,10.974077524630472,0.6465692228962686,1.2,0
042902f.pdf,0,9.80807736773147,0.668438775389371,1.2,0
042903f.pdf,0,10.814182658053124,0.6599672804859845,1.2,0
043.pdf,1,10.1517138842178,0.6691532868827195,1.4,0
043101f.pdf,0,10.176601523624978,0.6829002522695737,1.2,0
043102f.pdf,0,10.744666731915155,0.6353797149238605,1.2,0
043103f.pdf,0,10.147100175689678,0.6781743126778959,1.2,0
044101f.pdf,0,9.984283822364217,0.6906929138660086,1.2,0
044102f.pdf,0,11.4682104859428,0.6378646726381939,1.3,0
044103f.pdf,0,10.35465870873383,0.6758506087106991,1.2,0
045time_warner.pdf,0,10.072470544890901,0.6561404675266701,1.4,0
04alm.pdf,0,10.353671054332557,0.6540341854598967,1.2,0
04dubin.pdf,0,11.91135924445659,0.5938180368803369,1.2,0
04fidart.pdf,0,12.192627665497461,0.5944291917302659,1.4,0
04finkelstein.pdf,1,10.452620010456705,0.5844846850666674,1.6,0
04ludasa.pdf,1,11.716184625645727,0.6108497343090092,1.2,0
04spintr.pdf,0,12.53715897558924,0.5874295348336828,1.3,0
050201f.pdf,0,9.732224623098908,0.6687549182070316,1.2,0
050202f.pdf,0,9.356775650205728,0.6873260791217968,1.2,0
050203f.pdf,0,10.08797343215946,0.6471233939999226,1.2,0
050societyaa.pdf,0,9.934937768809375,0.6671896223140896,1.4,0
051001f.pdf,0,10.158827202066655,0.6793345629185878,1.4,0
051801f.pdf,0,11.176403227098973,0.6378669345241836,1.4,0
051802f.pdf,0,10.126511096649761,0.6748089257072482,1.4,0
051nfais.pdf,0,10.780018225836406,0.6221428404861093,1.4,0
052005-lore.pdf,0,12.545554634015085,0.5614557842395049,1.5,0
052501f.pdf,0,9.898173457712359,0.658947944613412,1.4,0
055.pdf,1,9.349580439067687,0.6934257907605084,1.4,0
055201f.pdf,0,10.15405169942633,0.6617971835633193,1.4,0
055202f.pdf,0,10.148823031356836,0.6757923216477014,1.4,0
055203f.pdf,0,11.326029461329883,0.6324242550657468,1.4,0
056arromdee.pdf,1,11.618266980447553,0.5909922504853753,1.4,0
058hull.pdf,0,9.681718056775063,0.66534849190222,1.4,0
059siia.pdf,0,10.741297689336635,0.6368583948596289,1.4,0
05co1120sfigb.pdf,0,9.305832353435404,0.6120379008394603,1.4,0
05co1120sfige.pdf,0,9.322954516345318,0.606508920492328,1.4,0
05co1120sfigf.pdf,0,9.305013985578864,0.6116099414149374,1.4,0
05eonta.pdf,0,11.61904069575893,0.6167620176243453,1.4,0
05lohmann.pdf,1,12.188382086247255,0.5831338483906748,1.3,0
060901f.pdf,0,10.398823833405986,0.6482191590982922,1.4,0
060902f.pdf,0,9.835422821621998,0.6527839399017735,1.4,0
061701f.pdf,0,9.898575508175107,0.6411077296073121,1.4,0
061702f.pdf,0,9.782449224159071,0.6786471095643573,1.4,0
061703f.pdf,0,10.467038444924999,0.6434760845565702,1.4,0
062201f.pdf,0,10.231171283124262,0.6376557546371777,1.4,0
062701f.pdf,0,10.846965344254247,0.655910081122057,1.4,0
062801f.pdf,0,10.044856897998653,0.6782271666514184,1.4,0
064301f.pdf,0,10.895757362096592,0.6455420000804859,1.4,0
064401f.pdf,0,10.30935258066562,0.5998358395508382,1.4,0
064601f.pdf,0,10.47959517099472,0.6507283478841273,1.4,0
064602f.pdf,0,10.050786239557008,0.6797502763297614,1.4,0
065101f.pdf,0,10.345188153226388,0.6532991696477244,1.4,0
069.pdf,0,9.920836190870741,0.6421802211320256,1.4,0
069hull_gorden.pdf,0,9.636130846545592,0.675315404034618,1.4,0
06cofigbs.pdf,0,9.759328456836522,0.6558206702497745,1.4,0
06cofiges.pdf,0,9.68296556192687,0.6498985660633104,1.4,0
06cofigfs.pdf,0,9.567525185909115,0.637720836377665,1.4,0
06itcorptaxsnap.pdf,0,12.441808578958764,0.5480259562341294,1.4,0
